,0,1,2,3,4,5,6,7,8,Minimum distance
129,32.54044,-82.90375,Dublin,US,America/New_York,32.38044,32.70043999999999,-83.06375,-82.74375,8066.068924219919
130,38.96372,-76.99081,Chillum,US,America/New_York,38.803720000000006,39.12372,-77.15080999999999,-76.83081,6264.052840208799
131,39.71734,-74.96933,Sicklerville,US,America/New_York,39.55734,39.87734,-75.12933,-74.80933,23757.453719003275
132,37.60876,-77.37331,Mechanicsville,US,America/New_York,37.44876,37.76875999999999,-77.53331,-77.21331,11622.807355302382
133,26.91756,-82.07842,Punta Gorda Isles,US,America/New_York,26.75756,27.077560000000002,-82.23841999999999,-81.91842,8683.423899708292
134,45.49428,-122.86705,Aloha,US,America/Los_Angeles,45.33428000000001,45.65428,-123.02705,-122.70705000000001,8243.885130768136
135,33.95015,-118.03917,South Whittier,US,America/Los_Angeles,33.790150000000004,34.11015,-118.19917,-117.87917,10300.81072356616
136,46.32374,-120.00865,Sunnyside,US,America/Los_Angeles,46.163740000000004,46.48374,-120.16865,-119.84865,41438.90611621294
137,38.58894,-89.99038,Fairview Heights,US,America/Chicago,38.428940000000004,38.74894,-90.15038,-89.83038,12975.165638031665
138,29.65163,-82.32483,Gainesville,US,America/New_York,29.49163,29.81163,-82.48483,-82.16483000000001,6509.051776428567
139,37.95143,-91.77127,Rolla,US,America/Chicago,37.791430000000005,38.11143,-91.93127,-91.61127,19933.844327477214
140,29.53885,-95.44744,Fresno,US,America/Chicago,29.37885,29.69885,-95.60744,-95.28744,5172.710063949278
141,20.88953,-156.47432,Kahului,US,Pacific/Honolulu,20.72953,21.04953,-156.63432,-156.31432,1243.281242713442
142,44.99012,-123.02621,Keizer,US,America/Los_Angeles,44.83012,45.150119999999994,-123.18621,-122.86621000000001,9666.408771282466
143,39.09112,-94.41551,Independence,US,America/Chicago,38.93112,39.25111999999999,-94.57551,-94.25551,15058.061177920845
144,40.68066,-73.47429,Massapequa,US,America/New_York,40.52066000000001,40.84066,-73.63429,-73.31429,7650.126402409025
145,29.84576,-90.10674,Estelle,US,America/Chicago,29.68576,30.00576,-90.26674,-89.94674,9240.634985166917
146,40.5576,-74.28459,Woodbridge,US,America/New_York,40.397600000000004,40.7176,-74.44458999999999,-74.12459,7216.919539225581
147,39.32288,-76.72803,Woodlawn,US,America/New_York,39.16288,39.482879999999994,-76.88803,-76.56803000000001,11113.983215323657
148,26.2173,-80.22588,North Lauderdale,US,America/New_York,26.0573,26.3773,-80.38588,-80.06588,5927.999114550462
149,20.88953,-156.47432,Kahului,US,Pacific/Honolulu,20.72953,21.04953,-156.63432,-156.31432,1243.281242713442
150,28.90054,-81.26367,Deltona,US,America/New_York,28.74054,29.06054,-81.42367,-81.10367000000001,13497.02440206697
151,30.5427,-97.54667,Hutto,US,America/Chicago,30.3827,30.7027,-97.70667,-97.38667000000001,16490.052627260113
152,31.12406,-97.90308,Copperas Cove,US,America/Chicago,30.96406,31.28406,-98.06308,-97.74308,9204.790467736459
153,37.95143,-91.77127,Rolla,US,America/Chicago,37.791430000000005,38.11143,-91.93127,-91.61127,19933.844327477214
154,34.09668,-117.71978,Claremont,US,America/Los_Angeles,33.93668,34.256679999999996,-117.87978,-117.55978,3389.21194621747
155,32.35126,-95.30106,Tyler,US,America/Chicago,32.19126000000001,32.51126,-95.46106,-95.14106000000001,9600.391239327279
156,32.54044,-82.90375,Dublin,US,America/New_York,32.38044,32.70043999999999,-83.06375,-82.74375,8066.068924219919
157,28.90054,-81.26367,Deltona,US,America/New_York,28.74054,29.06054,-81.42367,-81.10367000000001,13497.02440206697
158,39.72943,-104.83192,Aurora,US,America/Denver,39.569430000000004,39.88943,-104.99192,-104.67192,3775.9648206267066
159,41.24255,-82.61573,Norwalk,US,America/New_York,41.082550000000005,41.40255,-82.77573,-82.45573,18331.956328448017
160,47.4943,-122.24092,Bryn Mawr-Skyway,US,America/Los_Angeles,47.334300000000006,47.6543,-122.40092,-122.08092,2033.6360546859812
161,38.96372,-76.99081,Chillum,US,America/New_York,38.803720000000006,39.12372,-77.15080999999999,-76.83081,6264.052840208799
162,41.72059,-87.70172,Evergreen Park,US,America/Chicago,41.560590000000005,41.88059,-87.86171999999999,-87.54172,8382.566889849235
163,33.54428,-84.23381,Stockbridge,US,America/New_York,33.384280000000004,33.70428,-84.39381,-84.07381000000001,21538.207180395984
164,37.60876,-77.37331,Mechanicsville,US,America/New_York,37.44876,37.76875999999999,-77.53331,-77.21331,11622.807355302382
165,38.58894,-89.99038,Fairview Heights,US,America/Chicago,38.428940000000004,38.74894,-90.15038,-89.83038,12975.165638031665
166,42.4251,-71.06616,Malden,US,America/New_York,42.265100000000004,42.5851,-71.22616,-70.90616,8447.637805428305
167,42.93369,-72.27814,Keene,US,America/New_York,42.77369,43.093689999999995,-72.43813999999999,-72.11814,3851.604372278864
168,40.24537,-75.64963,Pottstown,US,America/New_York,40.085370000000005,40.40537,-75.80963,-75.48963,8093.737391812268
169,30.16688,-96.39774,Brenham,US,America/Chicago,30.00688,30.32688,-96.55774,-96.23774,6213.646246265788
170,32.54044,-82.90375,Dublin,US,America/New_York,32.38044,32.70043999999999,-83.06375,-82.74375,8066.068924219919
171,34.63915,-120.45794,Lompoc,US,America/Los_Angeles,34.479150000000004,34.79915,-120.61793999999999,-120.29794,3199.2079849348343
172,38.17492,-122.2608,American Canyon,US,America/Los_Angeles,38.014920000000004,38.33492,-122.4208,-122.1008,4433.581312442529
173,30.17746,-81.38758,Palm Valley,US,America/New_York,30.01746,30.33746,-81.54758,-81.22758,21430.302759501992
174,47.38093,-122.23484,Kent,US,America/Los_Angeles,47.22093,47.540929999999996,-122.39484,-122.07484000000001,9211.881745873852
175,38.96372,-76.99081,Chillum,US,America/New_York,38.803720000000006,39.12372,-77.15080999999999,-76.83081,6264.052840208799
176,40.68066,-73.47429,Massapequa,US,America/New_York,40.52066000000001,40.84066,-73.63429,-73.31429,7650.126402409025
177,31.76212,-95.63079,Palestine,US,America/Chicago,31.60212,31.92212,-95.79079,-95.47079000000001,3596.410297780518
178,41.72059,-87.70172,Evergreen Park,US,America/Chicago,41.560590000000005,41.88059,-87.86171999999999,-87.54172,8382.566889849235
179,40.72816,-74.07764,Jersey City,US,America/New_York,40.568160000000006,40.88816,-74.23764,-73.91764,6165.473898520972
180,33.92946,-116.97725,Beaumont,US,America/Los_Angeles,33.76946,34.089459999999995,-117.13725,-116.81725,1025.8314202840863
181,43.54072,-116.56346,Nampa,US,America/Boise,43.380720000000004,43.70072,-116.72346,-116.40346000000001,5542.035285285606
182,36.02506,-86.77917,Brentwood Estates,US,America/Chicago,35.86506000000001,36.18506,-86.93916999999999,-86.61917,13214.73770622238
183,26.18924,-98.15529,San Juan,US,America/Chicago,26.02924,26.34924,-98.31528999999999,-97.99529,9884.016490733173
184,34.06635,-84.67837,Acworth,US,America/New_York,33.90635,34.22635,-84.83837,-84.51837,9420.002769198814
185,35.74788,-95.36969,Muskogee,US,America/Chicago,35.587880000000006,35.90788,-95.52969,-95.20969000000001,10114.07669342988
186,39.96097,-75.60804,West Chester,US,America/New_York,39.80097000000001,40.12097,-75.76804,-75.44804,7510.141119559885
187,44.73941,-93.12577,Rosemount,US,America/Chicago,44.57941,44.899409999999996,-93.28577,-92.96577,14563.33542006436
188,34.95303,-120.43572,Santa Maria,US,America/Los_Angeles,34.79303,35.113029999999995,-120.59572,-120.27572,6115.62920700382
189,41.15376,-87.88754,Bourbonnais,US,America/Chicago,40.99376,41.313759999999995,-88.04754,-87.72754,5039.9112048347
190,39.09112,-94.41551,Independence,US,America/Chicago,38.93112,39.25111999999999,-94.57551,-94.25551,15058.061177920845
191,47.38093,-122.23484,Kent,US,America/Los_Angeles,47.22093,47.540929999999996,-122.39484,-122.07484000000001,9211.881745873852
192,43.61062,-72.97261,Rutland,US,America/New_York,43.45062,43.770619999999994,-73.13261,-72.81261,8815.17420076855
193,35.61452,-88.81395,Jackson,US,America/Chicago,35.45452,35.774519999999995,-88.97395,-88.65395000000001,9638.06214521206
194,26.68451,-80.66756,Belle Glade,US,America/New_York,26.52451,26.84451,-80.82755999999999,-80.50756,29024.975418193168
195,33.92946,-116.97725,Beaumont,US,America/Los_Angeles,33.76946,34.089459999999995,-117.13725,-116.81725,1025.8314202840863
196,43.1009,-75.23266,Utica,US,America/New_York,42.940900000000006,43.2609,-75.39265999999999,-75.07266,13254.48489243923
197,43.54072,-116.56346,Nampa,US,America/Boise,43.380720000000004,43.70072,-116.72346,-116.40346000000001,5542.035285285606
198,33.93113,-117.54866,Norco,US,America/Los_Angeles,33.77113000000001,34.09113,-117.70866,-117.38866,6151.102132810123
199,41.9001,-71.08977,Taunton,US,America/New_York,41.740100000000005,42.0601,-71.24977,-70.92977,6304.148187985041
200,40.72816,-74.07764,Jersey City,US,America/New_York,40.568160000000006,40.88816,-74.23764,-73.91764,6165.473898520972
201,40.64621,-73.97069,Kensington,US,America/New_York,40.48621000000001,40.80621,-74.13069,-73.81069000000001,6892.766926130894
202,41.15376,-87.88754,Bourbonnais,US,America/Chicago,40.99376,41.313759999999995,-88.04754,-87.72754,5039.9112048347
203,34.77453,-96.67834,Ada,US,America/Chicago,34.61453,34.934529999999995,-96.83834,-96.51834000000001,3337.6083020557444
204,31.84568,-102.36764,Odessa,US,America/Chicago,31.68568,32.00568,-102.52763999999999,-102.20764,8550.343201957903
205,26.68451,-80.66756,Belle Glade,US,America/New_York,26.52451,26.84451,-80.82755999999999,-80.50756,29024.975418193168
206,33.35283,-111.78903,Gilbert,US,America/Phoenix,33.19283,33.512829999999994,-111.94903,-111.62903,9561.78532309154
207,38.06084,-97.92977,Hutchinson,US,America/Chicago,37.90084,38.220839999999995,-98.08977,-97.76977000000001,6052.712500669864
208,45.0408,-93.263,Columbia Heights,US,America/Chicago,44.8808,45.200799999999994,-93.423,-93.10300000000001,7321.734183748966
209,26.91756,-82.07842,Punta Gorda Isles,US,America/New_York,26.75756,27.077560000000002,-82.23841999999999,-81.91842,8683.423899708292
210,39.72943,-104.83192,Aurora,US,America/Denver,39.569430000000004,39.88943,-104.99192,-104.67192,3775.9648206267066
211,41.84364,-87.71255,South Lawndale,US,America/Chicago,41.683640000000004,42.00364,-87.87254999999999,-87.55255,7192.433489332575
212,35.05266,-78.87836,Fayetteville,US,America/New_York,34.89266000000001,35.21266,-79.03836,-78.71836,6842.257702103377
213,41.55815,-73.0515,Waterbury,US,America/New_York,41.39815,41.718149999999994,-73.2115,-72.89150000000001,10767.599747261005
214,38.54491,-121.74052,Davis,US,America/Los_Angeles,38.384910000000005,38.70491,-121.90052,-121.58052,3932.550503541404
215,40.94065,-73.99681,Dumont,US,America/New_York,40.78065,41.100649999999995,-74.15681,-73.83681,11428.064731280043
216,40.81,-73.9625,Morningside Heights,US,America/New_York,40.650000000000006,40.97,-74.1225,-73.80250000000001,3485.9819758086815
217,41.75338,-86.11084,Granger,US,America/Indiana/Indianapolis,41.59338,41.91338,-86.27083999999999,-85.95084,11377.148115685108
218,40.72816,-74.07764,Jersey City,US,America/New_York,40.568160000000006,40.88816,-74.23764,-73.91764,6165.473898520972
219,47.76232,-122.2054,Bothell,US,America/Los_Angeles,47.602320000000006,47.92232,-122.3654,-122.0454,17133.482996268434
220,47.4943,-122.24092,Bryn Mawr-Skyway,US,America/Los_Angeles,47.334300000000006,47.6543,-122.40092,-122.08092,2033.6360546859812
221,34.25807,-88.70464,Tupelo,US,America/Chicago,34.09807,34.41806999999999,-88.86464,-88.54464,6127.437792487577
222,41.9001,-71.08977,Taunton,US,America/New_York,41.740100000000005,42.0601,-71.24977,-70.92977,6304.148187985041
