722880,"BURBANK-GLENDALE-PASADENA",,-8.0,34.200,-118.350,226,USA,4,NAP,Csb,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code)        
05/19/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,14.9,A,7,11.9,A,7,82,E,9,987,A,7,300,B,8,0.0,A,7,10031,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
05/19/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,13.9,A,7,10.8,A,7,82,E,9,986,A,7,310,A,7,0.2,A,7,13249,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
05/19/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,12.9,A,7,9.0,A,7,77,E,9,986,A,7,310,B,8,1.3,A,7,16093,A,7,77777,A,7,1.7,F,9,,,,,,,0,1,?,0,0
05/19/2003,05:00,3,195,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,A,7,99,C,9,12.0,A,7,9.0,A,7,82,E,9,986,A,7,310,B,8,0.0,A,7,15905,A,7,77777,A,7,1.7,F,9,,,,,,,0,1,?,0,0
05/19/2003,06:00,170,1335,65,E,5,260,E,5,32,E,5,7368,E,5,0,E,5,3616,E,5,140,E,5,0,A,7,99,C,9,12.2,A,7,9.0,A,7,81,E,9,986,A,7,310,B,8,0.0,A,7,14296,A,7,77777,A,7,1.7,F,9,,,,,,,0,1,?,0,0
05/19/2003,07:00,435,1335,252,E,5,516,E,5,84,E,5,29018,E,5,24360,E,5,9695,E,5,411,E,5,0,A,7,99,C,9,14.2,A,7,9.1,A,7,71,E,9,987,A,7,310,B,8,0.0,A,7,12498,A,7,77777,A,7,1.8,F,9,,,,,,,0,1,?,0,5
05/19/2003,08:00,691,1335,466,E,5,640,E,5,134,E,5,54513,E,5,40883,E,5,15784,E,5,718,E,5,0,A,7,99,C,9,16.4,A,7,10.0,A,7,66,E,9,988,A,7,140,B,8,0.0,A,7,9843,A,7,77777,A,7,1.9,F,9,,,,,,,0,1,?,0,0
05/19/2003,09:00,917,1335,660,E,5,730,E,5,158,E,5,79233,E,5,48437,E,5,19039,E,5,896,E,5,0,A,7,99,C,9,19.4,A,7,10.0,A,7,55,E,9,988,A,7,140,B,8,0.0,A,7,11265,A,7,77777,A,7,1.9,F,9,,,,,,,0,1,?,0,0
05/19/2003,10:00,1099,1335,825,E,5,785,E,5,178,E,5,100710,E,5,51817,E,5,21885,E,5,1036,E,5,0,B,8,99,C,9,21.9,C,8,11.1,C,8,50,E,9,988,A,7,140,B,8,0.2,B,8,11171,B,8,77777,R,7,2.0,F,9,,,,,,,0,1,?,0,0
05/19/2003,11:00,1222,1335,935,E,5,794,E,5,208,E,5,114661,E,5,52811,E,5,25619,E,5,1178,E,5,0,A,7,99,C,9,24.2,A,7,12.2,A,7,47,E,9,988,A,7,140,A,7,2.3,A,7,10366,A,7,77777,A,7,2.2,F,9,,,,,,,0,1,?,0,5
05/19/2003,12:00,1280,1335,999,E,5,834,E,5,199,E,5,123650,E,5,53063,E,5,24768,E,5,1074,E,5,0,A,7,99,C,9,26.1,A,7,14.0,A,7,47,E,9,988,A,7,140,B,8,4.0,A,7,9656,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/19/2003,13:00,1268,1335,980,E,5,798,E,5,222,E,5,120212,E,5,52565,E,5,27348,E,5,1214,E,5,0,A,7,99,C,9,27.1,A,7,14.0,A,7,45,E,9,987,A,7,200,A,7,3.2,A,7,9656,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/19/2003,14:00,1187,1335,914,E,5,798,E,5,205,E,5,111624,E,5,52177,E,5,25132,E,5,1177,E,5,0,A,7,99,C,9,28.0,A,7,14.0,A,7,42,E,9,987,A,7,200,A,7,4.1,A,7,9843,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
05/19/2003,15:00,1042,1335,767,E,5,719,E,5,205,E,5,91753,E,5,48633,E,5,24661,E,5,1187,E,5,0,A,7,99,C,9,28.0,A,7,13.9,A,7,42,E,9,987,A,7,180,A,7,4.0,A,7,11640,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
05/19/2003,16:00,844,1335,600,E,5,673,E,5,174,E,5,70531,E,5,45158,E,5,20554,E,5,971,E,5,0,A,7,99,C,9,27.9,A,7,13.1,A,7,40,E,9,986,A,7,180,A,7,3.6,A,7,14671,A,7,77777,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/19/2003,17:00,606,1335,411,E,5,551,E,5,161,E,5,46524,E,5,36411,E,5,18265,E,5,835,E,5,0,B,8,99,C,9,27.4,C,8,13.2,C,8,42,E,9,986,B,8,160,B,8,3.6,B,8,16093,B,8,77777,R,7,2.3,F,9,,,,,,,0,1,?,0,999
05/19/2003,18:00,344,1335,211,E,5,304,E,5,133,E,5,22700,E,5,16327,E,5,14328,E,5,626,E,5,0,A,7,99,C,9,27.0,A,7,13.4,A,7,43,E,9,986,A,7,130,A,7,3.9,A,7,16093,A,7,77777,A,7,2.4,F,9,,,,,,,0,1,?,0,0
05/19/2003,19:00,82,1043,19,E,5,123,E,5,12,E,5,2258,E,5,0,E,5,1380,E,5,51,E,5,0,A,7,99,C,9,26.8,A,7,13.1,A,7,43,E,9,986,A,7,130,A,7,4.1,A,7,15905,A,7,77777,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/19/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,24.6,A,7,14.2,A,7,52,E,9,986,A,7,130,A,7,3.9,A,7,14296,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
05/19/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,21.9,A,7,16.0,A,7,69,E,9,986,A,7,140,A,7,2.7,A,7,12498,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,5
05/19/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,20.8,A,7,15.8,A,7,73,E,9,986,A,7,130,A,7,3.3,A,7,9468,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,5
05/19/2003,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,18.8,A,7,14.0,A,7,74,E,9,987,A,7,120,A,7,4.4,A,7,8046,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/19/2003,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,17.1,A,7,14.0,A,7,82,E,9,987,A,7,100,A,7,3.0,A,7,8233,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/20/2003,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,18.0,A,7,14.0,A,7,77,E,9,987,A,7,80,A,7,2.2,A,7,9656,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/20/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,17.8,A,7,13.9,A,7,78,E,9,987,A,7,110,A,7,2.5,A,7,9843,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
05/20/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,16.0,A,7,12.9,A,7,82,E,9,986,A,7,160,B,8,1.3,A,7,11452,A,7,77777,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/20/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,15.9,A,7,11.9,A,7,77,E,9,985,A,7,320,A,7,0.2,A,7,13061,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
05/20/2003,05:00,3,207,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,A,7,99,C,9,15.0,A,7,11.0,A,7,77,E,9,985,A,7,320,B,8,1.3,A,7,14108,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
05/20/2003,06:00,172,1334,66,E,5,251,E,5,34,E,5,7451,E,5,0,E,5,3796,E,5,147,E,5,0,A,7,99,C,9,15.1,A,7,11.0,A,7,77,E,9,985,A,7,320,B,8,0.0,A,7,11452,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
05/20/2003,07:00,437,1334,251,E,5,492,E,5,90,E,5,28684,E,5,23408,E,5,10278,E,5,439,E,5,0,A,7,99,C,9,16.4,A,7,11.1,A,7,71,E,9,986,A,7,320,B,8,0.0,A,7,12310,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,5
05/20/2003,08:00,692,1334,463,E,5,611,E,5,146,E,5,53821,E,5,39390,E,5,17034,E,5,781,E,5,0,A,7,99,C,9,19.2,A,7,12.1,A,7,64,E,9,987,A,7,320,B,8,0.0,A,7,7858,A,7,77777,A,7,2.2,F,9,,,,,,,0,1,?,0,5
05/20/2003,09:00,918,1334,663,E,5,736,E,5,156,E,5,79557,E,5,47236,E,5,18793,E,5,885,E,5,0,A,7,99,C,9,21.4,A,7,12.9,A,7,58,E,9,987,A,7,150,B,8,0.0,A,7,7000,A,7,77777,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/20/2003,10:00,1099,1334,811,E,5,729,E,5,210,E,5,97767,E,5,50052,E,5,25422,E,5,1218,E,5,0,A,7,99,C,9,24.5,A,7,12.0,A,7,46,E,9,987,A,7,150,B,8,0.0,A,7,11828,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
05/20/2003,11:00,1223,1334,941,E,5,799,E,5,208,E,5,115406,E,5,53180,E,5,25649,E,5,1178,E,5,0,A,7,99,C,9,28.2,A,7,12.2,A,7,37,E,9,988,B,8,150,B,8,0.2,A,7,16093,A,7,77777,A,7,2.2,F,9,,,,,,,0,1,?,0,0
05/20/2003,12:00,1281,1334,996,E,5,825,E,5,204,E,5,123131,E,5,53281,E,5,25347,E,5,1099,E,5,0,A,7,99,C,9,30.2,A,7,13.3,A,7,36,E,9,987,A,7,150,A,7,1.6,A,7,16093,A,7,77777,A,7,2.4,F,9,,,,,,,0,1,?,0,0
05/20/2003,13:00,1269,1334,989,E,5,835,E,5,195,E,5,122861,E,5,56007,E,5,24381,E,5,1068,E,5,0,A,7,99,C,9,32.1,A,7,8.4,A,7,23,E,9,987,A,7,150,A,7,2.8,A,7,16093,A,7,77777,A,7,1.7,F,9,,,,,,,0,1,?,0,0
05/20/2003,14:00,1188,1334,910,E,5,797,E,5,200,E,5,111539,E,5,53489,E,5,24676,E,5,1151,E,5,0,A,7,99,C,9,33.0,A,7,11.0,A,7,26,E,9,986,A,7,140,A,7,4.0,A,7,16093,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
05/20/2003,15:00,1043,1334,776,E,5,747,E,5,192,E,5,93540,E,5,50949,E,5,23264,E,5,1113,E,5,0,A,7,99,C,9,33.0,A,7,11.0,A,7,26,E,9,986,A,7,190,A,7,3.7,A,7,16093,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
05/20/2003,16:00,846,1334,606,E,5,695,E,5,165,E,5,71608,E,5,46507,E,5,19633,E,5,923,E,5,0,B,8,99,C,9,33.3,C,8,11.6,C,8,27,E,9,985,B,8,160,B,8,4.1,B,8,16093,B,8,77777,R,7,2.1,F,9,,,,,,,0,1,?,0,0
05/20/2003,17:00,608,1334,410,E,5,551,E,5,159,E,5,46513,E,5,36712,E,5,18106,E,5,827,E,5,0,B,8,99,C,9,33.6,C,8,11.9,C,8,27,E,9,985,B,8,160,B,8,4.1,B,8,16093,B,8,77777,R,7,2.1,F,9,,,,,,,0,1,?,0,999
05/20/2003,18:00,347,1334,215,E,5,326,E,5,130,E,5,23214,E,5,17703,E,5,14112,E,5,615,E,5,0,A,7,99,C,9,33.7,A,7,11.7,A,7,26,E,9,985,A,7,120,A,7,4.1,A,7,16093,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
05/20/2003,19:00,95,1194,21,E,5,135,E,5,11,E,5,2467,E,5,0,E,5,1336,E,5,48,E,5,0,A,7,99,C,9,33.6,A,7,11.8,A,7,27,E,9,985,A,7,120,A,7,3.9,A,7,16093,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
05/20/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,B,8,99,C,9,30.6,B,8,10.2,B,8,28,E,9,985,B,8,150,B,8,2.2,B,8,16093,B,8,77777,A,7,1.9,F,9,,,,,,,0,1,?,0,0
05/20/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,B,8,99,C,9,27.6,B,8,11.5,B,8,37,E,9,985,B,8,150,B,8,2.7,B,8,16093,B,8,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
05/20/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,B,8,99,C,9,24.6,A,7,12.8,A,7,48,E,9,985,A,7,120,A,7,3.2,A,7,16093,B,8,77777,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/20/2003,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,B,8,99,C,9,21.9,B,8,14.0,B,8,61,E,9,986,B,8,120,B,8,3.6,B,8,16093,B,8,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
05/20/2003,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,B,8,99,C,9,21.3,B,8,14.0,B,8,63,E,9,985,B,8,120,B,8,3.4,B,8,16093,B,8,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
05/21/2003,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,B,8,99,C,9,20.6,B,8,14.0,B,8,66,E,9,985,B,8,120,B,8,3.2,B,8,16093,B,8,77777,R,7,2.5,F,9,,,,,,,0,1,?,0,0
05/21/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,B,8,99,C,9,19.9,B,8,14.0,B,8,69,E,9,985,B,8,270,B,8,3.1,B,8,16093,B,8,77777,R,7,2.5,F,9,,,,,,,0,1,?,0,0
05/21/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,B,8,99,C,9,19.3,B,8,14.0,B,8,71,E,9,985,B,8,270,B,8,2.9,B,8,16093,B,8,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
05/21/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,18.6,A,7,14.0,A,7,75,E,9,985,B,8,270,A,7,2.7,A,7,16093,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
05/21/2003,05:00,4,219,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,B,8,99,C,9,17.9,B,8,13.6,B,8,76,E,9,985,B,8,270,B,8,2.4,B,8,16093,B,8,77777,A,7,2.4,F,9,,,,,,,0,1,?,0,0
05/21/2003,06:00,175,1333,68,E,5,254,E,5,35,E,5,7666,E,5,0,E,5,3918,E,5,153,E,5,0,A,7,99,C,9,17.4,A,7,10.6,A,7,64,E,9,985,A,7,270,B,8,1.1,A,7,16093,A,7,77777,A,7,1.9,F,9,,,,,,,0,1,?,0,0
05/21/2003,07:00,439,1333,258,E,5,517,E,5,88,E,5,29592,E,5,25181,E,5,10087,E,5,429,E,5,0,A,7,99,C,9,17.6,A,7,8.5,A,7,55,E,9,985,B,8,230,A,7,0.2,A,7,16093,A,7,77777,A,7,1.7,F,9,,,,,,,0,1,?,0,0
05/21/2003,08:00,694,1333,474,E,5,666,E,5,127,E,5,55663,E,5,40910,E,5,14993,E,5,680,E,5,0,A,7,99,C,9,22.0,A,7,12.0,A,7,53,E,9,985,B,8,230,B,8,0.9,A,7,16093,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
05/21/2003,09:00,920,1333,663,E,5,742,E,5,151,E,5,79795,E,5,47577,E,5,18293,E,5,859,E,5,0,A,7,99,C,9,22.2,A,7,12.1,A,7,53,E,9,985,A,7,230,B,8,0.0,A,7,16093,A,7,77777,A,7,2.2,F,9,,,,,,,0,1,?,0,0
05/21/2003,10:00,1100,1333,822,E,5,767,E,5,189,E,5,99918,E,5,50742,E,5,23104,E,5,1099,E,5,0,A,7,99,C,9,24.5,A,7,12.5,A,7,47,E,9,985,B,8,230,B,8,0.2,A,7,16093,A,7,77777,A,7,2.2,F,9,,,,,,,0,1,?,0,0
05/21/2003,11:00,1224,1333,943,E,5,806,E,5,204,E,5,116094,E,5,54846,E,5,25217,E,5,1154,E,5,0,A,7,99,C,9,28.2,A,7,9.1,A,7,30,E,9,986,B,8,190,B,8,1.9,A,7,16093,A,7,77777,A,7,1.8,F,9,,,,,,,0,1,?,0,0
05/21/2003,12:00,1281,1333,1011,E,5,843,E,5,201,E,5,125373,E,5,56068,E,5,25048,E,5,1081,E,5,0,A,7,99,C,9,30.0,A,7,10.0,A,7,29,E,9,986,B,8,190,A,7,0.5,A,7,16093,A,7,77777,A,7,1.9,F,9,,,,,,,0,1,?,0,0
05/21/2003,13:00,1269,1333,995,E,5,838,E,5,198,E,5,123417,E,5,55570,E,5,24640,E,5,1079,E,5,0,A,7,99,C,9,30.1,A,7,10.1,A,7,29,E,9,986,B,8,190,A,7,4.2,A,7,16093,A,7,77777,A,7,1.9,F,9,,,,,,,0,1,?,0,0
05/21/2003,14:00,1189,1333,910,E,5,803,E,5,194,E,5,111734,E,5,52644,E,5,23954,E,5,1115,E,5,0,B,8,99,C,9,31.1,B,8,12.4,C,8,32,E,9,986,B,8,190,B,8,4.6,B,8,16093,B,8,77777,A,7,2.2,F,9,,,,,,,0,1,?,0,0
05/21/2003,15:00,1045,1333,796,E,5,802,E,5,167,E,5,96870,E,5,52001,E,5,20449,E,5,969,E,5,0,B,8,99,C,9,31.2,B,8,12.0,C,8,31,E,9,986,B,8,190,B,8,4.6,B,8,16093,B,8,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
05/21/2003,16:00,847,1333,616,E,5,689,E,5,179,E,5,72432,E,5,47279,E,5,21093,E,5,998,E,5,0,B,8,99,C,9,31.4,B,8,11.7,C,8,30,E,9,986,B,8,190,B,8,4.6,B,8,16093,B,8,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
05/21/2003,17:00,610,1333,401,E,5,499,E,5,173,E,5,45216,E,5,34640,E,5,19567,E,5,899,E,5,0,B,8,99,C,9,31.8,B,8,11.6,C,8,29,E,9,986,B,8,190,B,8,4.6,B,8,16093,B,8,77777,R,7,2.1,F,9,,,,,,,0,1,?,0,999
05/21/2003,18:00,349,1333,213,E,5,294,E,5,136,E,5,22933,E,5,16549,E,5,14708,E,5,643,E,5,0,B,8,99,C,9,32.2,B,8,11.6,C,8,28,E,9,986,B,8,190,B,8,4.6,B,8,16093,B,8,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
05/21/2003,19:00,98,1207,22,E,5,124,E,5,13,E,5,2564,E,5,0,E,5,1508,E,5,55,E,5,0,B,8,99,C,9,32.3,B,8,11.3,C,8,28,E,9,986,B,8,120,B,8,4.6,B,8,16093,B,8,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
05/21/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,B,8,99,C,9,29.4,B,8,9.3,B,8,29,E,9,986,B,8,120,B,8,4.6,B,8,16093,B,8,77777,A,7,1.8,F,9,,,,,,,0,1,?,0,0
05/21/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,B,8,99,C,9,26.5,B,8,10.2,B,8,36,E,9,986,B,8,120,B,8,4.6,B,8,16093,B,8,77777,A,7,1.9,F,9,,,,,,,0,1,?,0,0
05/21/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,B,8,99,C,9,23.6,B,8,11.2,B,8,46,E,9,985,B,8,120,B,8,4.6,B,8,16093,B,8,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
05/21/2003,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,21.0,A,7,12.0,B,8,56,E,9,985,A,7,120,A,7,4.6,A,7,16093,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
05/21/2003,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,20.8,A,7,12.0,A,7,57,E,9,985,A,7,120,B,8,4.1,A,7,16093,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
05/22/2003,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,18.9,A,7,12.0,A,7,64,E,9,985,A,7,120,B,8,0.0,A,7,16093,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
05/22/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,18.0,A,7,12.1,A,7,68,E,9,985,B,8,120,B,8,0.0,A,7,16093,A,7,77777,A,7,2.2,F,9,,,,,,,0,1,?,0,0
05/22/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,17.9,A,7,13.0,A,7,73,E,9,985,B,8,150,B,8,0.0,A,7,16093,A,7,77777,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/22/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,17.0,A,7,13.0,A,7,77,E,9,985,B,8,150,B,8,0.2,A,7,16093,A,7,77777,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/22/2003,05:00,4,231,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,A,7,99,C,9,17.0,A,7,13.4,A,7,79,E,9,985,B,8,150,A,7,1.6,A,7,16093,A,7,77777,A,7,2.4,F,9,,,,,,,0,1,?,0,0
05/22/2003,06:00,177,1333,69,E,5,283,E,5,32,E,5,7868,E,5,0,E,5,3621,E,5,141,E,5,0,A,7,99,C,9,17.5,A,7,15.9,A,7,90,E,9,985,B,8,150,B,8,1.9,A,7,16093,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
05/22/2003,07:00,441,1333,256,E,5,504,E,5,89,E,5,29212,E,5,22537,E,5,10234,E,5,438,E,5,0,A,7,99,C,9,21.0,A,7,15.1,A,7,69,E,9,985,B,8,150,A,7,0.2,A,7,16093,A,7,77777,A,7,2.7,F,9,,,,,,,0,1,?,0,0
05/22/2003,08:00,695,1333,472,E,5,666,E,5,124,E,5,55386,E,5,38504,E,5,14652,E,5,666,E,5,0,A,7,99,C,9,21.0,A,7,16.0,A,7,73,E,9,985,B,8,150,B,8,1.9,A,7,16093,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
05/22/2003,09:00,920,1333,660,E,5,727,E,5,158,E,5,79023,E,5,44867,E,5,19000,E,5,898,E,5,0,A,7,99,C,9,22.3,C,8,16.2,C,8,68,E,9,986,B,8,170,A,7,0.2,A,7,16093,A,7,77777,A,7,2.9,F,9,,,,,,,0,1,?,0,0
05/22/2003,10:00,1101,1333,817,E,5,744,E,5,202,E,5,98523,E,5,48105,E,5,24544,E,5,1176,E,5,0,A,7,99,C,9,23.2,A,7,16.0,A,7,64,E,9,986,A,7,170,A,7,2.3,A,7,16093,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
05/22/2003,11:00,1224,1333,938,E,5,754,E,5,245,E,5,113392,E,5,50621,E,5,29790,E,5,1386,E,5,0,A,7,99,C,9,25.1,A,7,15.8,A,7,56,E,9,986,A,7,110,B,8,3.5,A,7,15529,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
05/22/2003,12:00,1282,1333,990,E,5,780,E,5,240,E,5,120825,E,5,51856,E,5,29438,E,5,1287,E,5,0,A,7,99,C,9,26.2,A,7,14.9,C,8,50,E,9,986,A,7,120,A,7,2.7,A,7,11265,A,7,77777,A,7,2.6,F,9,,,,,,,0,1,?,0,0
05/22/2003,13:00,1270,1333,992,E,5,838,E,5,194,E,5,122963,E,5,53023,E,5,24157,E,5,1057,E,5,0,A,7,99,C,9,28.0,A,7,14.0,A,7,42,E,9,986,A,7,120,A,7,3.7,A,7,11265,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
05/22/2003,14:00,1190,1333,910,E,5,776,E,5,217,E,5,110699,E,5,51669,E,5,26583,E,5,1248,E,5,0,A,7,99,C,9,28.0,A,7,14.0,A,7,42,E,9,985,A,7,190,A,7,4.7,A,7,11265,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
05/22/2003,15:00,1046,1333,772,E,5,722,E,5,206,E,5,92456,E,5,48761,E,5,24728,E,5,1191,E,5,0,A,7,99,C,9,28.2,A,7,14.0,A,7,42,E,9,985,A,7,150,A,7,5.1,A,7,10889,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/22/2003,16:00,849,1333,591,E,5,586,E,5,218,E,5,68285,E,5,42296,E,5,25295,E,5,1217,E,5,0,A,7,99,C,9,29.8,A,7,14.0,A,7,38,E,9,985,A,7,120,A,7,5.0,A,7,8421,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
